Date,AAPL,ABBV,ACN,ADBE,AMD,AMZN,AVGO,BAC,BRK-B,COST,CRM,CSCO,CVX,DHR,GOOGL,HD,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PG,QCOM,TMO,TSLA,TXN,UNH,V,WMT,XOM
2016-04-05,24.86981964111328,38.40011215209961,96.62670135498047,94.16999816894531,2.759999990463257,29.30699920654297,11.865681648254395,10.57465648651123,141.1999969482422,131.43316650390625,73.5008773803711,20.385848999023438,60.58738708496094,38.31101608276367,37.617591857910156,105.93328094482422,25.43292236328125,82.75336456298828,44.72813415527344,34.01197814941406,95.14481353759766,61.84560775756836,88.7375259399414,100.05047607421875,111.3462142944336,38.04676055908203,48.006752014160156,10.494000434875488,0.8751643300056458,34.77238464355469,76.1344985961914,63.26688003540039,37.8876953125,137.39974975585938,17.031333923339844,43.84269332885742,107.84009552001953,71.75524139404297,19.171491622924805,53.177589416503906
2016-04-06,25.13027000427246,39.2856559753418,97.08387756347656,95.4000015258789,2.799999952316284,30.104000091552734,12.057791709899902,10.638794898986816,141.6999969482422,132.09033203125,74.48641967773438,20.6962890625,62.00613784790039,38.54514694213867,38.08869552612305,106.61022186279297,25.57642936706543,83.11035919189453,45.0730094909668,34.1435546875,95.38904571533203,63.301963806152344,89.29356384277344,100.16046142578125,112.82461547851562,39.02178192138672,48.499488830566406,10.482999801635742,0.8763883113861084,34.96113967895508,76.7400131225586,63.761390686035156,38.30388641357422,141.02471923828125,17.69466781616211,44.33650588989258,108.68046569824219,72.91126251220703,19.28321647644043,53.88911819458008
2016-04-07,24.582189559936523,38.89863967895508,94.90802764892578,93.77999877929688,2.640000104904175,29.571500778198242,11.861088752746582,10.302077293395996,140.80999755859375,128.09657287597656,74.23018646240234,20.40062713623047,61.97342300415039,38.31512451171875,37.694454193115234,105.3743896484375,25.15387725830078,82.99640655517578,43.9310417175293,33.88771438598633,94.0333023071289,63.15800476074219,88.12498474121094,100.64744567871094,112.7551498413086,38.874473571777344,47.918758392333984,10.444999694824219,0.8673304915428162,34.29194259643555,76.50373077392578,63.32776641845703,37.85743713378906,138.0509033203125,17.14666748046875,43.417259216308594,107.69580078125,72.32393646240234,19.054183959960938,53.28107452392578
2016-04-08,24.60936737060547,38.35420227050781,95.52606201171875,94.06999969482422,2.740000009536743,29.729999542236328,11.951404571533203,10.326123237609863,141.05999755859375,127.77635192871094,73.7669677734375,20.46714973449707,62.98029708862305,38.27816390991211,37.66221618652344,105.1776123046875,25.21765899658203,82.86730194091797,44.2529411315918,34.26051330566406,94.56380462646484,62.98868179321289,88.38886260986328,100.50603485107422,109.76859283447266,38.8323860168457,47.8835563659668,10.380999565124512,0.8729612827301025,34.626522064208984,77.59662628173828,63.29732131958008,38.25848388671875,138.2063751220703,16.67133331298828,43.97944641113281,106.6856460571289,72.74346160888672,19.009492874145508,53.824432373046875
2016-04-11,24.690902709960938,38.37387466430664,95.75465393066406,92.94999694824219,2.759999990463257,29.796499252319336,11.910073280334473,10.39828109741211,140.99000549316406,125.58565521240234,73.08697509765625,20.4154109954834,62.267662048339844,38.06868362426758,37.56650924682617,104.69744873046875,25.249547958374023,82.7685317993164,44.605499267578125,33.946197509765625,94.9343032836914,62.616119384765625,88.08729553222656,100.19187927246094,108.14136505126953,38.61494445800781,47.786773681640625,10.267999649047852,0.8783467411994934,34.65228271484375,77.02063751220703,62.93976593017578,38.591426849365234,137.67184448242188,16.661333084106445,43.92626190185547,107.23738861083984,72.54768371582031,18.825151443481445,53.89558792114258
2016-04-12,25.012508392333984,39.2856559753418,96.84683227539062,93.41999816894531,2.809999942779541,30.15850067138672,11.896295547485352,10.638794898986816,142.39999389648438,126.82427978515625,73.19536590576172,20.430194854736328,63.751766204833984,38.39728546142578,37.90273666381836,105.77583312988281,25.401031494140625,83.24703979492188,45.433223724365234,34.099700927734375,96.04583740234375,63.14107894897461,88.454833984375,100.23112487792969,109.74874877929688,38.81835174560547,48.08592987060547,10.697999954223633,0.8773677349090576,34.80728530883789,77.47109985351562,63.01583480834961,38.4552116394043,138.42013549804688,16.521333694458008,44.397274017333984,107.63636016845703,73.20023345947266,19.216182708740234,54.56185531616211
2016-04-13,25.374866485595703,39.11347198486328,98.2744369506836,94.52999877929688,2.799999952316284,30.740999221801758,12.206273078918457,11.055685997009277,144.0399932861328,127.97013854980469,74.85105895996094,20.86629295349121,63.81059265136719,38.713565826416016,38.27912902832031,105.35076904296875,25.616294860839844,83.45216369628906,47.35693359375,33.65380859375,97.31735229492188,63.64067840576172,90.23599243164062,99.66563415527344,109.6495361328125,39.25325012207031,48.70185470581055,10.96500015258789,0.8993997573852539,35.573699951171875,76.88770294189453,62.734336853027344,39.28758239746094,140.96641540527344,16.968666076660156,44.95186233520508,108.45127868652344,74.30961608886719,19.313934326171875,54.8723258972168
2016-04-14,25.38846206665039,39.25917434692383,98.09490966796875,94.44000244140625,2.7200000286102295,31.037500381469727,12.15575885772705,11.336289405822754,143.72000122070312,127.5656967163086,75.04815673828125,20.88108253479004,64.05906677246094,38.63141632080078,38.45170211791992,105.76798248291016,25.353191375732422,83.42938232421875,47.970062255859375,33.50030517578125,97.28370666503906,64.03862762451172,90.63177490234375,100.152587890625,109.97695922851562,39.59696960449219,48.710655212402344,11.041999816894531,0.9018476009368896,35.513423919677734,76.1788101196289,62.903072357177734,39.2119026184082,140.54847717285156,16.790666580200195,44.98986053466797,108.63802337646484,74.88761901855469,19.216182708740234,55.260459899902344
2016-04-15,24.878877639770508,39.4114990234375,98.15474700927734,95.16000366210938,2.700000047683716,31.29450035095215,11.900886535644531,11.224047660827637,143.4499969482422,129.05706787109375,75.20586395263672,20.622373580932617,63.56869888305664,38.660160064697266,38.6803092956543,106.27174377441406,25.08212661743164,83.6876220703125,47.418251037597656,33.697654724121094,97.94890594482422,63.953948974609375,91.1124267578125,100.36465454101562,108.78630065917969,39.37950897216797,48.96583938598633,11.151000022888184,0.9089468717575073,35.32395935058594,76.62925720214844,63.12551498413086,38.63681411743164,141.24819946289062,16.96733283996582,44.769535064697266,108.08628845214844,74.65455627441406,19.288795471191406,54.96289825439453
2016-04-18,24.34212303161621,39.65653610229492,98.81298065185547,96.55000305175781,2.759999990463257,31.767499923706055,11.932271003723145,11.360342979431152,144.3800048828125,129.1666259765625,76.15196228027344,20.836727142333984,64.52978515625,38.75874710083008,39.0611572265625,107.68074035644531,25.23360824584961,84.25727844238281,47.724815368652344,33.7853889465332,97.78050994873047,65.38492584228516,92.04540252685547,101.2051010131836,109.58999633789062,39.63905715942383,49.67854309082031,10.84000015258789,0.9050300121307373,35.513423919677734,76.59233093261719,63.53204345703125,39.007598876953125,142.34642028808594,16.92533302307129,44.78474044799805,108.49371337890625,75.9317398071289,19.512239456176758,55.486820220947266
2016-04-19,24.213029861450195,39.848594665527344,98.39408874511719,96.5199966430664,2.619999885559082,31.395000457763672,11.562588691711426,11.584819793701172,145.9499969482422,129.48678588867188,75.08758544921875,20.94021224975586,65.70661926269531,38.95180130004883,38.494346618652344,106.61022186279297,25.19373893737793,85.58650207519531,48.52956008911133,34.06315612792969,100.05406188964844,65.41033935546875,91.64018249511719,101.21295166015625,111.4156723022461,39.884559631347656,49.616943359375,9.434000015258789,0.8888732194900513,35.35840606689453,77.03543090820312,63.8771858215332,39.2194709777832,141.49118041992188,16.4913330078125,44.3820915222168,110.77718353271484,75.27912902832031,19.48710060119629,55.764984130859375
2016-04-20,24.262849807739258,40.05389404296875,98.7702407836914,96.33000183105469,2.700000047683716,31.649499893188477,11.727912902832031,11.969646453857422,146.08999633789062,128.69482421875,75.0383071899414,21.02151870727539,66.48463439941406,38.988773345947266,38.42838668823242,106.4134292602539,25.512649536132812,86.27008819580078,49.234649658203125,32.43307876586914,100.44984436035156,65.2663803100586,92.26216125488281,100.9694595336914,111.5446548461914,39.688148498535156,48.913028717041016,9.677000045776367,0.8923004269599915,35.39285659790039,75.6471176147461,62.55025863647461,39.41621017456055,142.31729125976562,16.6646671295166,44.86070251464844,113.68878936767578,75.65206146240234,19.3306884765625,56.14662551879883
2016-04-21,24.00013542175293,40.643314361572266,97.86409759521484,96.37000274658203,2.619999885559082,31.549999237060547,11.58402156829834,11.945596694946289,144.86000061035156,127.58258056640625,76.03369903564453,20.87369155883789,66.2950210571289,39.42827224731445,38.6803092956543,105.94903564453125,25.488725662231445,86.26248168945312,48.744144439697266,31.91410255432129,100.079345703125,65.51191711425781,91.92290496826172,98.8016128540039,112.55670928955078,39.702186584472656,49.08020782470703,9.498000144958496,0.8913213014602661,35.29813003540039,74.57636260986328,61.975006103515625,39.09839630126953,143.20164489746094,16.55266761779785,44.71636199951172,112.86540985107422,75.31647491455078,19.124011993408203,56.14017868041992
